date,product,category,region,quantity,revenue
2023-01-12,Headphones,Acessorioes,Europe,4,3832
2024-05-17,Tablet,Eletronics,North America,3,2283
2023-10-08,Headphones,Acessorioes,Europe,4,1084
2024-11-28,Monitor,Eletronics,North America,3,483
2023-07-08,Laptop,Eletronics,Europe,5,1910
2023-04-17,Monitor,Eletronics,Europe,1,193
2024-05-06,Monitor,Eletronics,North America,5,2335
2024-09-17,Monitor,Eletronics,Asia,5,2960
2024-08-01,Tablet,Eletronics,Europe,3,1461
2023-09-24,Tablet,Eletronics,North America,1,788
2024-04-16,Tablet,Eletronics,North America,3,1068
2024-12-15,Monitor,Eletronics,Asia,4,576
2023-12-05,Headphones,Acessorioes,North America,3,1023
2024-10-16,Tablet,Eletronics,North America,2,1714
2024-05-18,Phone,Eletronics,Europe,3,1257
2024-03-18,Headphones,Acessorioes,Asia,1,76
2024-10-03,Laptop,Eletronics,Europe,1,649
2023-06-29,Headphones,Acessorioes,Asia,4,1816
2023-12-22,Phone,Eletronics,Europe,5,1055
2023-07-09,Monitor,Eletronics,North America,3,2886
2023-07-10,Phone,Eletronics,Europe,1,489
2024-12-10,Tablet,Eletronics,Europe,3,633
2023-03-30,Monitor,Eletronics,North America,1,70
2023-07-21,Phone,Eletronics,Europe,1,775
2023-10-26,Headphones,Acessorioes,Asia,1,671
2023-03-06,Phone,Eletronics,Europe,4,640
2024-04-20,Monitor,Eletronics,South America,4,648
2023-11-18,Monitor,Eletronics,North America,2,1194
2024-12-11,Phone,Eletronics,South America,3,3129
2024-10-19,Headphones,Acessorioes,Europe,3,3240
2024-09-30,Tablet,Eletronics,South America,4,1444
2024-06-19,Headphones,Acessorioes,South America,2,1026
2024-10-08,Laptop,Eletronics,Europe,5,830
2024-07-01,Headphones,Acessorioes,North America,1,887
2023-01-23,Headphones,Acessorioes,Europe,1,1059
2024-04-03,Laptop,Eletronics,Asia,4,1848
2023-10-10,Tablet,Eletronics,North America,1,568
2023-01-02,Headphones,Acessorioes,Asia,4,1736
2024-10-13,Laptop,Eletronics,Europe,5,5365
2023-11-11,Phone,Eletronics,North America,4,872
2024-12-10,Headphones,Acessorioes,South America,4,3556
2024-08-28,Tablet,Eletronics,South America,4,364
2024-04-29,Monitor,Eletronics,South America,2,806
2023-10-31,Laptop,Eletronics,South America,5,3090
2023-04-08,Phone,Eletronics,Europe,4,1040
2024-09-18,Laptop,Eletronics,Europe,4,2544
2024-06-16,Phone,Eletronics,South America,3,2763
2023-08-16,Tablet,Eletronics,Europe,5,1860
2023-09-06,Headphones,Acessorioes,Europe,5,5185
2024-06-21,Phone,Eletronics,South America,1,136
2024-04-05,Monitor,Eletronics,South America,2,1710
2023-05-01,Tablet,Eletronics,Asia,4,1112
2024-10-09,Monitor,Eletronics,Europe,1,170
2024-12-07,Monitor,Eletronics,North America,5,4155
2023-08-09,Laptop,Eletronics,Asia,2,1144
2024-11-28,Headphones,Acessorioes,Asia,2,474
2023-02-27,Tablet,Eletronics,South America,3,2619
2023-03-07,Tablet,Eletronics,Asia,5,1460
2023-12-25,Laptop,Eletronics,Europe,1,742
2024-11-12,Laptop,Eletronics,South America,4,1732
2023-12-08,Tablet,Eletronics,South America,4,444
2023-06-25,Monitor,Eletronics,Asia,2,656
2023-08-25,Headphones,Acessorioes,Europe,2,848
2024-03-05,Headphones,Acessorioes,Europe,3,294
2023-08-30,Tablet,Eletronics,Asia,2,714
2024-01-29,Monitor,Eletronics,Europe,4,2156
2024-11-06,Headphones,Acessorioes,South America,2,330
2024-12-25,Tablet,Eletronics,South America,1,74
2024-04-09,Tablet,Eletronics,Asia,2,714
2023-03-27,Laptop,Eletronics,North America,3,489
2023-10-15,Monitor,Eletronics,North America,5,2440
2023-08-26,Laptop,Eletronics,Asia,4,3060
2023-06-16,Laptop,Eletronics,Asia,4,2948
2023-08-09,Laptop,Eletronics,Asia,3,219
2024-08-26,Laptop,Eletronics,South America,1,332
2023-02-05,Phone,Eletronics,Europe,5,1830
2023-10-10,Tablet,Eletronics,North America,1,932
2023-10-31,Headphones,Acessorioes,Asia,1,662
2024-02-01,Headphones,Acessorioes,Europe,4,2500
2024-02-20,Monitor,Eletronics,South America,1,833
2024-06-17,Laptop,Eletronics,North America,5,335
2024-03-26,Headphones,Acessorioes,South America,5,515
2024-09-13,Tablet,Eletronics,North America,2,1242
2023-05-07,Monitor,Eletronics,Europe,4,708
2024-08-03,Monitor,Eletronics,Europe,5,1605
2024-05-06,Phone,Eletronics,South America,4,4332
2024-06-05,Headphones,Acessorioes,North America,4,3988
2024-10-25,Monitor,Eletronics,Asia,2,1322
2024-08-04,Monitor,Eletronics,Europe,5,4130
2024-11-26,Phone,Eletronics,South America,2,314
2024-05-03,Tablet,Eletronics,Asia,1,185
2023-03-27,Headphones,Acessorioes,Asia,1,866
2023-06-03,Monitor,Eletronics,Europe,3,3060
2024-10-13,Headphones,Acessorioes,Asia,1,1086
2024-05-11,Tablet,Eletronics,South America,5,2350
2024-05-22,Headphones,Acessorioes,Asia,4,3952
2023-12-23,Monitor,Eletronics,North America,4,2840
2023-08-10,Monitor,Eletronics,Asia,1,954
2024-09-21,Phone,Eletronics,Asia,2,1226
2023-05-18,Laptop,Eletronics,Asia,5,4390
2024-06-11,Headphones,Acessorioes,North America,5,3215
2024-11-12,Monitor,Eletronics,Europe,4,1096
2024-04-11,Monitor,Eletronics,North America,4,3892
2024-02-18,Tablet,Eletronics,Asia,3,1374
2023-08-18,Tablet,Eletronics,North America,5,910
2024-07-18,Headphones,Acessorioes,North America,4,860
2023-02-23,Tablet,Eletronics,Asia,4,3668
2023-11-02,Monitor,Eletronics,Europe,4,388
2023-08-12,Headphones,Acessorioes,South America,2,110
2023-10-17,Phone,Eletronics,North America,4,3436
2024-02-29,Phone,Eletronics,North America,3,1188
2024-04-17,Tablet,Eletronics,North America,2,1250
2024-04-01,Headphones,Acessorioes,North America,5,3240
2023-01-30,Tablet,Eletronics,Asia,4,1612
2023-01-10,Laptop,Eletronics,North America,4,3360
2023-01-11,Headphones,Acessorioes,South America,4,3452
2023-06-14,Headphones,Acessorioes,Asia,1,986
2024-07-02,Phone,Eletronics,North America,4,548
2024-07-08,Laptop,Eletronics,South America,4,3744
2024-04-24,Laptop,Eletronics,South America,3,2889
2023-04-17,Monitor,Eletronics,South America,2,1902
2024-07-03,Monitor,Eletronics,North America,2,1372
2024-03-20,Tablet,Eletronics,South America,3,2088
2024-09-09,Laptop,Eletronics,Europe,4,2500
2023-01-26,Headphones,Acessorioes,Europe,1,878
2023-04-26,Monitor,Eletronics,South America,3,321
2023-03-17,Headphones,Acessorioes,Europe,5,4090
2024-10-24,Phone,Eletronics,Europe,5,2175
2024-11-16,Laptop,Eletronics,Asia,4,228
2023-07-05,Laptop,Eletronics,South America,5,5245
2024-03-16,Headphones,Acessorioes,Asia,2,828
2024-07-31,Phone,Eletronics,Asia,5,1880
2024-08-17,Monitor,Eletronics,North America,2,1190
2024-12-18,Tablet,Eletronics,Europe,3,1239
2023-12-15,Headphones,Acessorioes,Europe,4,3836
2023-05-02,Headphones,Acessorioes,Europe,3,1461
2024-05-20,Laptop,Eletronics,South America,5,3495
2023-04-26,Monitor,Eletronics,Europe,5,5450
2023-01-14,Tablet,Eletronics,South America,4,4100
2024-05-02,Headphones,Acessorioes,Europe,3,1701
2024-10-08,Laptop,Eletronics,South America,2,152
2024-05-13,Tablet,Eletronics,Europe,5,5460
2024-07-06,Laptop,Eletronics,South America,5,5315
2023-10-07,Headphones,Acessorioes,Europe,1,141
2023-08-17,Phone,Eletronics,South America,5,1070
2024-11-08,Tablet,Eletronics,South America,2,734
2023-02-25,Tablet,Eletronics,South America,5,4820
2024-03-15,Headphones,Acessorioes,Europe,5,1270
2024-10-25,Tablet,Eletronics,Asia,5,3810
2023-05-18,Headphones,Acessorioes,South America,2,176
2024-02-06,Tablet,Eletronics,Europe,2,232
2023-03-07,Laptop,Eletronics,Europe,2,182
2023-09-05,Tablet,Eletronics,Europe,5,5215
2024-05-22,Laptop,Eletronics,North America,2,1894
2023-11-05,Tablet,Eletronics,Asia,3,1533
2023-03-26,Laptop,Eletronics,South America,3,2241
2024-03-01,Monitor,Eletronics,Asia,1,277
2023-10-01,Monitor,Eletronics,North America,3,2289
2023-07-06,Monitor,Eletronics,North America,2,286
2024-04-28,Phone,Eletronics,Europe,2,964
2023-03-02,Laptop,Eletronics,South America,5,1425
2023-12-05,Headphones,Acessorioes,Europe,3,3036
2023-05-19,Laptop,Eletronics,North America,2,2142
2023-06-25,Laptop,Eletronics,Europe,1,806
2024-03-01,Laptop,Eletronics,South America,1,470
2023-12-06,Headphones,Acessorioes,North America,5,5150
2023-02-16,Laptop,Eletronics,South America,5,5010
2023-08-11,Tablet,Eletronics,South America,5,3660
2024-01-09,Headphones,Acessorioes,Asia,5,665
2024-01-16,Phone,Eletronics,North America,4,1420
2024-09-20,Headphones,Acessorioes,North America,4,1932
2023-10-05,Tablet,Eletronics,South America,5,4400
2023-09-21,Laptop,Eletronics,Asia,4,804
2024-11-04,Tablet,Eletronics,South America,5,1715
2023-06-19,Tablet,Eletronics,Asia,4,912
2023-11-01,Phone,Eletronics,Asia,4,3860
2024-05-08,Headphones,Acessorioes,Europe,1,874
2024-07-08,Phone,Eletronics,South America,3,2049
2023-11-14,Phone,Eletronics,South America,2,178
2024-01-25,Tablet,Eletronics,North America,4,3316
2024-03-11,Tablet,Eletronics,North America,3,3111
2023-12-06,Laptop,Eletronics,South America,4,776
2023-02-10,Laptop,Eletronics,Europe,3,2268
2023-12-21,Phone,Eletronics,North America,3,2847
2023-12-06,Tablet,Eletronics,North America,2,1588
2023-04-27,Monitor,Eletronics,North America,3,279
2024-09-20,Headphones,Acessorioes,Asia,2,344
2024-06-15,Tablet,Eletronics,Europe,2,524
2024-10-17,Phone,Eletronics,North America,4,2484
2023-07-27,Headphones,Acessorioes,Asia,2,2198
2024-08-18,Phone,Eletronics,South America,4,3360
2024-12-12,Phone,Eletronics,Europe,1,314
2024-12-20,Monitor,Eletronics,Europe,3,1023
2023-09-17,Tablet,Eletronics,North America,1,1071
2023-12-10,Headphones,Acessorioes,Asia,4,2512
2023-11-21,Phone,Eletronics,South America,5,4665
2023-08-22,Laptop,Eletronics,Europe,2,1076
2024-11-04,Headphones,Acessorioes,North America,2,510
2024-01-24,Laptop,Eletronics,Asia,3,1398
2024-02-27,Phone,Eletronics,Europe,5,465
2023-09-11,Tablet,Eletronics,Europe,2,2126
2023-05-13,Monitor,Eletronics,North America,3,2898
2023-05-22,Phone,Eletronics,Asia,3,2466
2024-08-11,Headphones,Acessorioes,South America,3,3072
2023-12-16,Monitor,Eletronics,Europe,1,870
2023-03-22,Headphones,Acessorioes,South America,2,904
2024-04-03,Monitor,Eletronics,Europe,4,2460
2023-05-18,Tablet,Eletronics,Asia,2,1684
2023-10-09,Headphones,Acessorioes,North America,3,1029
2024-01-07,Tablet,Eletronics,Europe,1,799
2023-08-09,Headphones,Acessorioes,Asia,1,831
2024-04-21,Headphones,Acessorioes,North America,3,1029
2023-08-09,Monitor,Eletronics,North America,4,260
2024-01-10,Headphones,Acessorioes,Europe,4,1000
2023-01-26,Monitor,Eletronics,Asia,2,1402
2023-04-29,Phone,Eletronics,North America,2,1096
2024-02-12,Tablet,Eletronics,South America,5,1075
2023-10-14,Laptop,Eletronics,North America,1,988
2024-09-09,Monitor,Eletronics,North America,4,1360
2023-02-24,Laptop,Eletronics,North America,5,975
2024-01-03,Headphones,Acessorioes,Asia,3,912
2024-12-01,Headphones,Acessorioes,Asia,2,176
2023-03-12,Monitor,Eletronics,North America,1,854
2024-11-01,Phone,Eletronics,South America,4,2096
2023-03-01,Headphones,Acessorioes,South America,1,581
2024-06-27,Phone,Eletronics,South America,3,429
2024-12-11,Phone,Eletronics,Europe,2,650
2023-11-13,Monitor,Eletronics,Europe,4,3796
2023-10-28,Phone,Eletronics,Asia,4,1916
2024-05-20,Monitor,Eletronics,South America,5,3830
2024-10-09,Headphones,Acessorioes,North America,4,2124
2024-07-23,Monitor,Eletronics,South America,3,2733
2023-12-25,Headphones,Acessorioes,North America,2,1704
2024-03-28,Phone,Eletronics,South America,1,185
2023-07-09,Monitor,Eletronics,Europe,1,530
2024-04-20,Tablet,Eletronics,Europe,1,191
2024-08-03,Monitor,Eletronics,North America,3,2943
2024-12-07,Tablet,Eletronics,Europe,3,2790
2023-10-19,Headphones,Acessorioes,Asia,5,5130
2024-02-13,Phone,Eletronics,South America,5,2530
2023-02-24,Monitor,Eletronics,South America,1,613
2023-01-10,Headphones,Acessorioes,Europe,5,2400
2024-09-24,Laptop,Eletronics,Asia,4,1568
2023-03-01,Monitor,Eletronics,South America,5,670
2023-12-26,Tablet,Eletronics,Europe,3,2589
2023-02-27,Headphones,Acessorioes,Asia,4,3008
2024-11-26,Headphones,Acessorioes,Europe,1,117
2024-10-24,Tablet,Eletronics,North America,3,453
2023-08-11,Laptop,Eletronics,Asia,5,945
2023-06-04,Tablet,Eletronics,Asia,1,977
2023-11-06,Tablet,Eletronics,Asia,5,5480
2024-03-18,Tablet,Eletronics,Europe,5,5240
2023-02-11,Laptop,Eletronics,South America,4,3392
2024-07-19,Phone,Eletronics,South America,1,719
2023-03-27,Headphones,Acessorioes,Europe,3,171
2024-11-06,Laptop,Eletronics,Europe,3,1395
2024-07-22,Headphones,Acessorioes,South America,5,1570
2023-08-26,Phone,Eletronics,South America,1,470
2024-08-10,Headphones,Acessorioes,Asia,3,2004
2024-03-06,Monitor,Eletronics,South America,1,560
2024-01-18,Phone,Eletronics,North America,3,708
2023-04-26,Monitor,Eletronics,South America,4,808
2024-08-02,Headphones,Acessorioes,North America,4,4160
2024-04-24,Headphones,Acessorioes,Asia,5,4395
2024-03-05,Laptop,Eletronics,North America,2,1820
2024-04-30,Phone,Eletronics,South America,2,590
2023-01-07,Monitor,Eletronics,South America,4,2600
2023-11-25,Headphones,Acessorioes,Asia,5,4105
2024-05-06,Tablet,Eletronics,South America,2,610
2024-08-29,Laptop,Eletronics,Asia,1,995
2024-01-05,Headphones,Acessorioes,Europe,4,1348
2024-01-17,Phone,Eletronics,South America,5,3785
2023-01-19,Monitor,Eletronics,North America,3,225
2024-10-09,Phone,Eletronics,Asia,2,1886
2023-06-03,Monitor,Eletronics,Europe,1,108
2023-04-14,Tablet,Eletronics,Asia,4,4028
2023-02-09,Laptop,Eletronics,North America,4,2964
2023-01-13,Phone,Eletronics,Europe,1,357
2023-05-31,Laptop,Eletronics,Europe,3,2478
2024-07-24,Tablet,Eletronics,Asia,5,470
2023-12-17,Monitor,Eletronics,North America,4,3596
2023-11-09,Laptop,Eletronics,South America,4,1336
2024-03-15,Phone,Eletronics,Europe,5,4090
2024-09-09,Monitor,Eletronics,Asia,1,942
2024-01-11,Headphones,Acessorioes,Europe,2,1744
2024-12-23,Phone,Eletronics,Asia,5,3485
2023-01-27,Tablet,Eletronics,North America,2,212
2023-11-18,Headphones,Acessorioes,Europe,4,1328
2024-09-28,Monitor,Eletronics,Asia,4,3004
2023-03-07,Phone,Eletronics,Europe,5,275
2024-09-16,Monitor,Eletronics,Asia,4,1892
2023-12-19,Laptop,Eletronics,Asia,5,4020
2024-08-28,Monitor,Eletronics,Asia,1,921
2023-09-27,Laptop,Eletronics,North America,1,475
2024-10-09,Monitor,Eletronics,Europe,5,2165
2024-10-17,Phone,Eletronics,North America,1,1063
2023-01-27,Laptop,Eletronics,Asia,5,3055
2023-05-29,Phone,Eletronics,North America,5,1650
2024-05-23,Laptop,Eletronics,South America,2,140
2023-02-23,Tablet,Eletronics,North America,4,2280
2023-10-16,Phone,Eletronics,North America,3,435
2024-11-14,Phone,Eletronics,Asia,5,4485
2024-08-14,Monitor,Eletronics,Europe,2,696
2024-04-11,Laptop,Eletronics,South America,3,1248
2023-09-17,Laptop,Eletronics,Asia,5,4535
2023-09-09,Laptop,Eletronics,South America,2,122
2024-05-15,Tablet,Eletronics,North America,1,83
2023-08-14,Laptop,Eletronics,South America,2,1266
2023-03-17,Laptop,Eletronics,North America,3,1818
2023-09-18,Tablet,Eletronics,Asia,5,4775
2024-01-21,Phone,Eletronics,South America,4,1844
2023-06-26,Headphones,Acessorioes,Europe,1,609
2024-04-15,Laptop,Eletronics,Europe,1,707
2024-10-20,Phone,Eletronics,South America,2,1618
2023-02-20,Monitor,Eletronics,Asia,5,3105
2024-01-15,Monitor,Eletronics,South America,5,3095
2024-08-20,Tablet,Eletronics,North America,3,174
2024-01-27,Monitor,Eletronics,South America,3,2949
2024-05-23,Phone,Eletronics,North America,1,930
2023-06-10,Laptop,Eletronics,Europe,3,2598
2023-09-06,Phone,Eletronics,South America,3,2616
2024-03-08,Headphones,Acessorioes,South America,1,834
2023-10-21,Headphones,Acessorioes,Asia,3,255
2024-05-01,Monitor,Eletronics,South America,3,1941
2024-09-24,Tablet,Eletronics,Asia,1,678
2024-11-07,Tablet,Eletronics,North America,4,2668
2024-04-21,Tablet,Eletronics,Asia,4,1664
2023-11-11,Monitor,Eletronics,Europe,2,922
2023-04-10,Headphones,Acessorioes,Europe,5,1960
2023-11-12,Phone,Eletronics,Europe,3,3165
2023-01-03,Tablet,Eletronics,South America,2,1968
2024-01-28,Headphones,Acessorioes,Europe,2,866
2024-07-18,Tablet,Eletronics,North America,3,2904
2024-02-02,Laptop,Eletronics,Asia,1,956
2023-09-05,Tablet,Eletronics,South America,1,78
2024-11-14,Headphones,Acessorioes,Asia,2,1228
2024-02-25,Phone,Eletronics,Europe,1,99
2023-06-17,Phone,Eletronics,South America,3,2460
2023-01-06,Headphones,Acessorioes,Asia,5,2715
2023-08-11,Phone,Eletronics,North America,4,1988
2023-07-03,Headphones,Acessorioes,South America,3,2121
2023-03-15,Tablet,Eletronics,Asia,3,2259
2023-10-03,Monitor,Eletronics,Europe,1,559
2024-05-30,Tablet,Eletronics,Europe,4,3964
2023-10-13,Headphones,Acessorioes,South America,5,3060
2024-12-18,Phone,Eletronics,Europe,5,1935
2024-03-05,Laptop,Eletronics,Europe,4,3936
2024-11-08,Monitor,Eletronics,Europe,2,1764
2024-06-21,Tablet,Eletronics,Asia,5,3045
2023-08-02,Phone,Eletronics,Europe,2,1482
2024-02-29,Phone,Eletronics,North America,4,1248
2023-01-26,Laptop,Eletronics,North America,4,2172
2023-04-20,Phone,Eletronics,South America,1,546
2024-03-20,Tablet,Eletronics,South America,2,606
2023-08-17,Phone,Eletronics,Asia,4,628
2024-04-16,Laptop,Eletronics,North America,1,609
2024-07-15,Laptop,Eletronics,Europe,4,3224
2024-08-12,Monitor,Eletronics,North America,1,149
2024-07-23,Tablet,Eletronics,Asia,1,720
2023-10-11,Monitor,Eletronics,North America,2,418
2024-05-15,Monitor,Eletronics,Europe,5,2340
2023-08-27,Laptop,Eletronics,North America,1,830
2023-06-29,Monitor,Eletronics,South America,3,2340
2023-09-15,Tablet,Eletronics,South America,4,2512
2023-09-15,Monitor,Eletronics,North America,2,1738
2023-04-17,Phone,Eletronics,North America,3,2505
2024-02-20,Headphones,Acessorioes,North America,4,4140
2024-06-23,Monitor,Eletronics,Asia,4,3636
2023-05-03,Tablet,Eletronics,Europe,5,5045
2024-09-05,Monitor,Eletronics,North America,2,610
2024-08-04,Laptop,Eletronics,South America,4,2392
2023-08-10,Tablet,Eletronics,Europe,1,328
2024-03-31,Phone,Eletronics,South America,3,852
2023-04-09,Phone,Eletronics,North America,4,2908
2023-10-23,Headphones,Acessorioes,South America,1,925
2023-03-18,Monitor,Eletronics,North America,5,3080
2024-06-23,Phone,Eletronics,North America,5,2725
2024-11-11,Phone,Eletronics,Europe,4,3116
2023-02-13,Monitor,Eletronics,Europe,3,2880
2024-11-16,Monitor,Eletronics,North America,4,2188
2023-06-19,Tablet,Eletronics,North America,5,3830
2023-04-24,Laptop,Eletronics,South America,3,2811
2023-07-08,Monitor,Eletronics,South America,3,1497
2024-07-17,Monitor,Eletronics,South America,1,214
2023-04-26,Monitor,Eletronics,North America,5,1785
2023-12-02,Headphones,Acessorioes,North America,1,585
2024-09-22,Phone,Eletronics,Europe,2,1452
2024-04-08,Tablet,Eletronics,Europe,1,53
2024-08-13,Tablet,Eletronics,Asia,3,2286
2023-07-24,Phone,Eletronics,South America,5,5075
2023-10-02,Laptop,Eletronics,South America,4,1920
2023-09-06,Laptop,Eletronics,North America,5,3705
2024-07-05,Laptop,Eletronics,Europe,1,334
2024-04-01,Headphones,Acessorioes,South America,5,2310
2023-07-02,Monitor,Eletronics,North America,1,528
2024-10-08,Tablet,Eletronics,South America,1,858
2023-03-11,Tablet,Eletronics,North America,2,1620
2023-05-30,Laptop,Eletronics,Europe,4,4268
2023-08-29,Phone,Eletronics,South America,4,2704
2024-05-01,Monitor,Eletronics,North America,4,3900
2024-10-16,Tablet,Eletronics,South America,2,436
2023-07-04,Tablet,Eletronics,Asia,3,1362
2023-08-14,Headphones,Acessorioes,Asia,2,1904
2023-10-14,Headphones,Acessorioes,Asia,3,1524
2023-01-24,Phone,Eletronics,Asia,3,1848
2024-02-12,Headphones,Acessorioes,North America,2,1784
2024-01-24,Monitor,Eletronics,Asia,5,4510
2024-05-20,Phone,Eletronics,South America,5,2300
2023-12-22,Phone,Eletronics,South America,1,944
2024-04-20,Phone,Eletronics,Europe,3,1002
2023-08-13,Phone,Eletronics,South America,1,659
2024-01-31,Phone,Eletronics,South America,4,3232
2023-04-14,Laptop,Eletronics,North America,5,5410
2023-06-11,Laptop,Eletronics,Asia,3,1986
2024-04-03,Laptop,Eletronics,Europe,4,3864
2023-09-20,Laptop,Eletronics,Asia,3,3135
2024-02-03,Monitor,Eletronics,Europe,3,696
2023-07-12,Laptop,Eletronics,Asia,5,4065
2024-06-04,Tablet,Eletronics,Asia,3,2343
2023-05-10,Headphones,Acessorioes,Asia,2,2074
2023-03-05,Laptop,Eletronics,Asia,5,4255
2023-10-02,Phone,Eletronics,Asia,3,2259
2023-03-05,Phone,Eletronics,North America,4,1532
2023-03-06,Monitor,Eletronics,South America,1,984
2023-06-12,Headphones,Acessorioes,Asia,4,752
2023-09-03,Headphones,Acessorioes,Europe,4,4076
2024-09-10,Laptop,Eletronics,North America,5,625
2024-12-19,Monitor,Eletronics,Asia,1,124
2024-02-12,Tablet,Eletronics,North America,1,233
2023-09-24,Headphones,Acessorioes,Europe,2,1732
2023-11-16,Monitor,Eletronics,North America,2,322
2023-05-09,Phone,Eletronics,South America,5,5480
2023-08-31,Monitor,Eletronics,Asia,5,2210
2023-11-23,Monitor,Eletronics,North America,4,744
